Investor ID;Name;Country of registration/origin;Classification;Investor homepage;Opencorporates link;Comment;Action comment
831;Alberta Investment Management Corp (AIMCo);Canada;Инвестиционный фонд;;;
832;The Australia New Zealand Forest Fund;Australia;Инвестиционный фонд;;;
839;ELANA Agricultural Land Opportunity Fund (ELARG);Bulgaria;Инвестиционный фонд;;;"a.k.a. ""ELARG Agricultural Land Opportunity Fund"""
840;Karoll Financial Group;Bulgaria;;;;
841;Palmer Capital;Germany;;;;
842;Bidwells;United Kingdom of Great Britain and Northern Ireland;;;;
845;KTG Agrar;Germany;Частная компания;;;KTG Agrar sold 100% shares to  AUGA Group AB(Agrowill) Lithuania(UAB „Baltic Champs Group“(Lithuania) – 51,56%, „Volemer Holdings Limited“(Cyprus) – 15,89%, „Vretola Holdings Limited“(Cyprus) – 14,68%.
848;Agria;China;Частная компания;;;
849;Bright Dairy and  Food Group;China;Государственная компания;;;
851;Ingleby;Denmark;;;;
852;Unnamed investor 135;Sweden;;;;
853;Natural Dairy NZ;New Zealand;;;;
854;Unnamed investor 136;China, Hong Kong Special Administrative Region;;;;
856;Harvard University;United States of America;Иное;;;Non profit organization 
857;Origin;Ireland;;;;
865;Schroders Plc;United Kingdom of Great Britain and Northern Ireland;Компания, имеющая листинг на фондовой бирже;;;
867;Miro Holdings International;United Kingdom of Great Britain and Northern Ireland;Инвестиционный фонд;;;
868;Government of Heilongjiang Province;China;Государственная компания;;;Mudanjiang (city in the Heilongjiang Province)
870;Trigon Agri;Denmark;Компания, имеющая листинг на фондовой бирже;;;
872;private investors Iran;Iran, Islamic Rep.;Инвестиционный фонд;;;
874;Hyundai Heavy Industries;Republic of Korea;Компания, имеющая листинг на фондовой бирже;;;
875;Agrowill Group AB;Lithuania;Компания, имеющая листинг на фондовой бирже;;;
876;Grain Company Nastyusha;Russian Federation;Частная компания;;;"registered full name: ""Obshchestvo s Ogranichennoi Otvetstvennostyu Zernovaya Kompaniya Nastyusha OOO (Общество с Ограниченной Ответственностью Зерновая Компания Настюша ООО)"""
877;Agrokultura AB;Sweden;Компания, имеющая листинг на фондовой бирже;;;Previously called Alpcot Agro AB
882;Inteko;Russian Federation;Частная компания;;;
883;OJSC Pava;Russian Federation;Компания, имеющая листинг на фондовой бирже;;;
886;Razgulay Group;Russian Federation;Компания, имеющая листинг на фондовой бирже;;;
889;Unnamed investor 141;China;;;;
891;Government of Egypt;Egypt, Arab Rep.;Государственная компания;;;
902;"JSC ""TAS Group""";Ukraine;Частная компания;;;without investments from swedish company
908;Kernel Holding S.A.;Luxembourg;Компания, имеющая листинг на фондовой бирже;https://www.kernel.ua/ua/;https://opencorporates.com/companies/lu/B109173;"Andriy Verevskyi is the Major Equity Holder.
It is a second or third the Secondary investor for this company.
The company has suffered significant losses as a result of Russian air attacks, damage to its own facilities and the detention of ships in the Black Sea."
909;MCB Agricole;Austria;Компания, имеющая листинг на фондовой бирже;;;
913;Olmedo Agropecuaria S.A.;Argentina;Частная компания;;;
915;Infinita Renovable;Spain;Частная компания;;;
916;El Tejar Ltd.;Argentina;Частная компания;;;
917;Oleoflores;Colombia;Частная компания;;;
918;Odin Energy Santa Marta Corporation S.A.;Panama;Компания, имеющая листинг на фондовой бирже;;https://opencorporates.com/companies/pa/563803;"Odin Energy Santa Marta Corporation entails a special case and it might be a case of fraud, according to a consultant who writes for Forbes. This company was first listed in New York and belonged to Amiworld. It was a Japanese-American company whose president was Mamaru Saito. After several legal problems with the stockholders, the company was listed in Panama. They started the investment in Santa Marta, Colombia in 2007 and in 2012 they went bankrupt. The company was sold to Green River Technologies. In 2015, the company was intended to be sold to Palmabio SAS and Voltaje Empresarial SAS, both Colombian companies.

Sources:

http://www.supervalores.gob.pa/attachments/article/4350/Odin_Energy_suscripcion_convenio_22082012.pdf
http://www.odinenergia.com/bg-files/acuerdo-final-energy-odin-grupo-de-energia-marzo-4.pdf
http://www.sic.gov.co/sites/default/files/files/15-161058_VOLTAJE_PALMABIO_ODIN.pdf"
928;Pure Biofuels;United States of America;Частная компания;;;
929;Samoa Fiber Holdings Inc.;United States of America;Частная компания;;;
931;Agri SA;South Africa;Иное;;;Commercial farmers organisation
932;Ridge Solutions;Angola;Частная компания;;;
933;Petrobras;Brazil;Полугосударственная компания;;;
935;Lonrho Plc;United Kingdom of Great Britain and Northern Ireland;Компания, имеющая листинг на фондовой бирже;https://www.lonrho.com/;;Through Lonrho Agriculture
936;ENI;Italy;Компания, имеющая листинг на фондовой бирже;https://www.eni.com/en-IT/home.html;;30% of ENI is owned by the Italian Government.
937;Gleinol;Portugal;Частная компания;;;
938;Quifel Holdings;Portugal;Частная компания;;;"Quifel International Holdings (QIH) is the Lisbon-based 
personal holding of businessman Eng. Miguel Pais do Amaral, a Portuguese aristocrat and
 businessman."
939;Chiquita Brands;United States of America;Компания, имеющая листинг на фондовой бирже;;;
944;Atlantica Group;Portugal;Частная компания;;;AfriAgro is the subsidiary of Atlantica Group
946;Société Financière des Caoutchoucs (Socfin SA);Luxembourg;Компания, имеющая листинг на фондовой бирже;https://socfin.com/en/;;"Bolloré directly and indirectly owns 38,75% of socfin. Vincent Bolloré remains very active in the strategic choices on the company- through the following companies: Bolloré Participations, Bolloré, Compagnie du Cambodge, Technifin, Plantations des Terres Rouges, Compagnie des Glénans. 

Hubert Fabri has a controlling interest in the company directly and indirectly owning 54.24% of the shares through the following companies: Geselfina S.A., Afico S.A., Twosun Fin. SA, Hubert Fabri."
953;Complant (China National Complete Plant Import & Export Corp., Ltd.);China;Государственная компания;http://www.complant-ltd.com.cn/zcgfen/index.htm;;
955;Green Waves;Italy;;;;
956;Libyan African Investment Portfolio;Libya;Государственная компания;;;The Libyan African Investment Portfolio is an asset of the Libyan Investment Authority (LIA), Libya’s sovereign wealth fund. The LIA was created by Safi Gaddafi in 2006.
957;Betexco;Nigeria;;;;
958;Agritech;Singapore;Частная компания;;;
964;Biocarburant SA (MBSA);Netherlands;Частная компания;;;
967;Olam International Ltd.;Singapore;Компания, имеющая листинг на фондовой бирже;https://www.olamgroup.com/;https://opencorporates.com/companies/sg/199504676H;"The Olam key management team, represented by its executive committee, also has a significant shareholding in the company approximating 6.3% of the total issued share capital (including 4.3% held by Co-Founder and Group CEO, Sunny George Verghese). Public shareholders (excluding Temasek, MC, KC and Olam management) hold approximately 15.9% of the total issued share capital. This share includes substantial shareholder Orbis Group at 6.9%.
Norway’s Government Pension Fund Global seems to have divested from Olam since 2018 and Olam no longer features in the list of its 2019 holdings."
969;ADERCI;Côte d'Ivoire;;;; ADERCI has started the promotion of bioenergies in Côte d’Ivoire by creating some promotion centres in Toumodi (Central Ivory Coast) through the creation of an experimental plantation of 500 ha for jatropha and castor oil plant.
972;Randgold Resources;United Kingdom of Great Britain and Northern Ireland;Компания, имеющая листинг на фондовой бирже;;;
974;Somdiaa;France;Частная компания;http://www.somdiaa.com/en/;https://opencorporates.com/companies/fr/036510865;"Owned by the Vilgrain Family and the Castel Group (both from France). 
The first contacts between Vilgrain and Castel date back to January 2009, when the investment fund Emerging Capital Partners sold 15% of Somdiaa's capital to its CEO, Alexandre Vilgrain."
979;Unnamed investor 153;India;;;;Linked to Varun
984;CDC Group plc;United Kingdom of Great Britain and Northern Ireland;Государственная компания;https://www.cdcgroup.com/en/;;"The UK Department for International Development (DFID) is the only shareholder. DFID has an arms-length government model.
Previously Commonwealth Development Corporation"
988;MagIndustries;Canada;Частная компания;;;MagIndustries is 86% owned by Evergreen Resources Holding from China.
